id,created_at,text,media_url
256740822702243840,2012-10-12 12:59:16,"b'RT @WeAreAIGM: Hoy a las 21:00, dejaros llevar por la locura. http://t.co/WIix1w8V'",http://pbs.twimg.com/media/A5Af1vQCIAAZiV9.jpg
256037334942875648,2012-10-10 14:23:52,b'RT @Abbiad86: La Iglesia la mayor secta de la historia http://t.co/rLYuQd7U',http://pbs.twimg.com/media/A42Jf3mCEAERZPd.jpg
256036781198278656,2012-10-10 14:21:40,b'RT @Puta_Espanya: Que sep\xc3\xa1is lo que est\xc3\xa1is celebrando IMB\xc3\x89CILES http://t.co/iHMQT0DZ',http://pbs.twimg.com/media/A42f9UfCQAAq6D8.jpg
256036416587436032,2012-10-10 14:20:13,b'RT @Puta_Espanya: 12-O RES A CELEBRAR http://t.co/6iR59D3e',http://pbs.twimg.com/media/A42eIFgCAAAgY9e.jpg
255391855603224577,2012-10-08 19:38:57,b'RT @LocoOtro: \xc2\xbfQuer\xc3\xa9is llorar? Leed esto: http://t.co/omxIvLfl',http://pbs.twimg.com/media/A4srDBKCcAEDUF2.png
255303201912418305,2012-10-08 13:46:41,b'RT @3stop4: #videojuegosviejunos El mejor que habido y habra... http://t.co/jfoDlLdD',http://pbs.twimg.com/media/A4r00ahCEAAM4xl.jpg
253874022406832128,2012-10-04 15:07:38,b'RT @LaPolicia_: Foto Tuenti http://t.co/1WQasvma',http://pbs.twimg.com/media/A4Xt91kCAAAApHH.jpg
253579879537315840,2012-10-03 19:38:49,b'RT @YourAnonNews: Do you know what the #NDAA is? http://t.co/8nv6zl3c',http://pbs.twimg.com/media/A4TkUOUCIAErJ9N.jpg
253223702655819777,2012-10-02 20:03:30,b'RT @Boamusica: Cuervos en la puerta de Triburbana http://t.co/Grs8lCep',http://pbs.twimg.com/media/A4OhRGfCQAA4woN.jpg
252772428244193281,2012-10-01 14:10:17,b'RT @PUTOJUANDA: Encuentra al beb\xc3\xa9 oculto: http://t.co/6aJw66vJ',http://pbs.twimg.com/media/A4H3UU6CIAA5zjr.jpg
